,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
8475,1,1,1,-1,0,1,1,0,0,1,0,1,1,1,0
8476,1,-1,1,-1,1,1,1,0,1,-1,0,1,-1,1,1
8477,1,1,1,-1,-1,1,1,0,-1,-1,0,-1,1,1,1
8478,1,1,1,-1,1,1,1,0,1,-1,0,1,0,1,0
8479,-1,1,1,-1,-1,0,1,-1,-1,-1,0,1,0,-1,0
8480,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,0
8481,1,1,1,1,-1,1,1,1,0,-1,0,1,1,1,0
8482,1,1,1,-1,0,1,1,1,1,-1,0,-1,1,1,1
8483,1,1,1,-1,1,1,1,0,-1,-1,0,1,1,1,0
8484,1,1,1,-1,-1,-1,1,0,-1,-1,0,-1,1,1,1
8485,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,0,1,1
8486,1,1,1,-1,-1,1,1,1,0,-1,0,1,1,1,0
8487,1,1,1,-1,0,1,1,0,-1,-1,0,1,1,1,0
8488,1,1,1,-1,-1,-1,1,-1,0,1,0,1,-1,1,0
8489,-1,1,-1,-1,0,-1,-1,-1,-1,-1,0,1,0,1,0
8490,1,1,-1,-1,-1,1,1,0,1,-1,0,1,1,1,0
8491,1,1,1,-1,1,1,1,1,1,-1,0,1,-1,1,0
8492,1,1,1,-1,1,1,1,0,0,-1,0,1,0,1,-1
8493,-1,-1,1,-1,0,0,-1,-1,1,-1,1,-1,-1,1,0
8494,1,1,1,-1,1,1,1,0,0,1,0,1,1,-1,0
8495,1,1,1,-1,-1,1,1,1,0,-1,0,-1,1,1,1
8496,1,1,-1,1,1,1,1,1,1,-1,0,1,1,1,0
8497,1,1,1,-1,0,-1,1,-1,0,-1,0,1,-1,1,0
8498,1,1,-1,-1,-1,0,1,0,0,0,0,1,0,-1,0
8499,-1,1,1,-1,0,0,1,-1,0,0,0,1,0,1,1
8500,1,1,1,-1,-1,-1,1,0,-1,-1,0,-1,1,1,0
8501,-1,1,1,-1,1,1,1,0,1,-1,0,1,0,1,-1
8502,-1,1,1,-1,-1,-1,1,0,0,1,0,1,1,1,1
8503,-1,1,1,1,1,1,1,0,1,-1,0,1,-1,1,1
8504,1,1,1,-1,0,1,1,0,1,-1,0,1,1,1,0
8505,-1,1,1,-1,1,1,1,0,0,1,0,1,-1,1,0
8506,1,1,1,-1,0,0,1,-1,-1,-1,0,-1,1,-1,1
8507,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
8508,-1,-1,1,1,1,-1,-1,1,0,-1,1,-1,1,-1,1
8509,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
8510,1,1,1,-1,0,0,1,-1,-1,1,0,1,0,1,0
8511,1,1,-1,1,1,1,1,1,1,-1,0,1,1,1,0
8512,1,1,1,1,1,1,-1,1,0,-1,0,-1,1,1,0
8513,1,1,1,-1,1,1,1,0,0,-1,0,1,0,1,0
8514,1,1,1,-1,0,-1,1,-1,1,1,0,-1,-1,1,1
8515,1,1,1,-1,1,-1,1,1,-1,-1,0,1,0,-1,0
8516,1,1,-1,-1,1,1,-1,0,0,-1,0,1,1,1,0
8517,1,-1,1,-1,1,1,-1,0,-1,1,1,-1,-1,1,1
8518,1,1,1,-1,1,1,-1,1,0,-1,0,1,-1,1,0
8519,1,1,-1,1,1,1,-1,1,-1,-1,0,1,0,1,0
8520,-1,1,1,-1,0,0,1,-1,0,-1,0,1,1,-1,0
8521,1,1,1,-1,-1,1,1,0,-1,-1,0,1,1,1,0
8522,1,1,1,-1,-1,1,1,-1,-1,-1,0,-1,0,1,0
8523,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1
8524,1,1,1,1,-1,1,1,0,0,1,0,1,1,1,0
8525,-1,1,1,-1,-1,-1,1,-1,1,-1,0,1,1,1,1
8526,1,1,1,-1,1,1,1,0,1,-1,0,-1,0,1,1
8527,1,1,-1,-1,-1,-1,1,-1,0,-1,0,1,-1,1,1
8528,-1,1,1,-1,0,-1,1,0,0,1,0,1,1,1,1
8529,-1,-1,1,-1,0,-1,-1,1,0,-1,1,-1,1,1,1
8530,1,1,1,-1,1,1,1,1,1,-1,0,1,1,1,0
8531,1,1,1,-1,1,1,1,0,0,-1,0,1,1,-1,0
8532,1,1,1,1,1,1,1,0,0,-1,0,1,1,1,0
8533,1,1,1,-1,-1,1,1,1,0,-1,0,1,1,-1,1
8534,1,1,1,-1,1,1,1,1,0,-1,0,-1,-1,1,1
8535,1,1,1,-1,0,1,1,0,1,-1,0,1,1,1,0
8536,-1,-1,1,-1,1,-1,-1,0,0,-1,1,-1,1,1,1
8537,-1,-1,1,-1,0,0,-1,-1,1,-1,1,1,-1,1,0
8538,1,1,1,-1,-1,-1,1,0,0,-1,0,1,-1,-1,0
8539,1,1,-1,-1,0,1,1,0,0,-1,0,1,-1,1,0
8540,-1,-1,1,-1,-1,1,-1,1,0,-1,1,-1,1,1,1
8541,-1,1,-1,-1,0,-1,-1,0,0,-1,0,1,0,1,0
8542,1,1,1,-1,0,1,1,0,0,-1,0,-1,1,-1,1
8543,1,-1,1,-1,1,1,1,0,0,-1,0,-1,0,1,1
8544,-1,1,1,-1,1,1,-1,1,1,0,0,1,1,1,1
8545,-1,-1,1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1
8546,1,1,-1,1,-1,1,1,1,1,-1,0,1,1,1,0
8547,-1,-1,1,1,-1,1,-1,0,0,-1,0,-1,1,-1,1
8548,-1,1,1,-1,1,1,1,0,-1,0,0,1,-1,1,1
8549,1,1,1,-1,-1,0,-1,-1,0,-1,0,1,0,1,1
8550,1,1,1,-1,1,1,1,-1,-1,-1,0,-1,-1,1,0
8551,1,1,1,-1,-1,-1,1,0,-1,-1,0,1,0,1,0
8552,1,1,1,-1,1,1,1,1,0,-1,0,1,1,1,0
8553,-1,1,1,-1,0,-1,1,-1,-1,-1,0,1,-1,1,0
8554,1,1,1,-1,1,1,1,0,0,1,1,1,1,1,0
8555,1,1,1,-1,1,1,1,0,-1,1,0,1,-1,1,0
8556,-1,1,1,-1,1,1,1,0,1,0,0,1,-1,1,1
8557,-1,-1,1,-1,1,1,-1,0,0,-1,1,-1,1,1,1
8558,1,1,1,-1,1,1,-1,0,1,0,0,1,1,1,-1
8559,1,1,1,-1,-1,-1,1,0,0,-1,0,1,1,-1,0
8560,1,1,1,-1,0,-1,1,-1,-1,-1,0,-1,0,1,0
8561,1,1,1,-1,-1,-1,1,1,0,-1,0,1,0,-1,0
8562,-1,1,-1,-1,1,1,1,0,0,-1,0,1,1,1,1
8563,1,1,1,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,0
8564,1,1,-1,1,1,1,1,1,-1,-1,0,1,-1,1,0
8565,1,1,1,1,-1,1,1,1,0,-1,0,1,1,1,0
8566,1,1,-1,-1,0,0,1,-1,-1,-1,0,1,1,-1,0
8567,-1,1,1,1,1,1,1,1,0,-1,0,1,1,1,1
8568,-1,-1,1,-1,1,1,-1,0,-1,1,1,-1,0,1,1
8569,1,1,1,-1,0,0,1,-1,-1,1,0,-1,-1,1,0
8570,-1,-1,1,-1,0,-1,-1,1,0,-1,0,-1,1,-1,1
8571,1,1,1,-1,0,0,1,-1,-1,1,0,-1,-1,-1,1
8572,-1,1,1,1,1,1,1,0,1,-1,0,1,1,1,1
8573,1,1,1,-1,0,0,1,-1,0,-1,0,-1,0,1,1
8574,1,1,1,-1,1,-1,1,0,0,-1,0,1,1,1,0
8575,-1,1,-1,-1,1,1,-1,1,1,-1,0,1,1,1,1
8576,1,1,1,-1,0,-1,1,0,-1,1,0,1,0,1,0
8577,1,1,-1,-1,1,1,1,0,-1,1,0,1,1,1,1
8578,1,1,1,-1,-1,-1,1,1,-1,-1,0,-1,0,1,0
8579,-1,-1,-1,-1,0,-1,-1,-1,1,0,0,-1,-1,-1,1
8580,-1,1,1,1,1,1,1,0,0,-1,0,1,1,1,1
8581,-1,-1,1,-1,1,0,-1,-1,0,0,1,-1,0,1,1
8582,1,1,1,-1,0,1,1,0,0,-1,0,1,1,1,1
8583,1,1,1,-1,1,1,1,0,0,-1,0,-1,0,-1,1
8584,1,1,1,-1,-1,1,1,0,1,-1,0,1,0,1,0
8585,-1,-1,1,-1,0,-1,-1,-1,1,1,1,-1,-1,1,0
8586,1,1,1,-1,0,1,-1,0,1,-1,0,1,1,1,0
8587,1,1,-1,-1,0,0,1,-1,0,-1,0,1,0,1,0
8588,1,1,1,-1,0,-1,1,-1,0,-1,0,1,-1,1,0
8589,-1,1,-1,-1,1,1,1,0,1,-1,0,1,1,1,1
8590,1,1,-1,-1,-1,1,-1,0,0,-1,0,1,1,1,0
8591,1,1,1,-1,1,1,1,0,1,-1,0,-1,0,1,1
8592,1,1,1,-1,0,1,1,0,-1,-1,0,1,0,1,0
8593,1,1,1,-1,-1,-1,1,1,-1,-1,0,-1,-1,1,1
8594,-1,1,1,-1,-1,-1,1,0,-1,1,0,1,1,1,1
8595,1,1,1,-1,-1,-1,1,-1,1,-1,0,-1,-1,1,1
8596,1,1,1,-1,-1,-1,1,0,1,-1,0,-1,1,-1,1
8597,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,0,1,1
8598,-1,-1,1,-1,1,0,-1,-1,1,-1,0,-1,-1,-1,0
8599,1,1,1,-1,-1,1,1,1,0,-1,0,1,0,1,0
8600,-1,-1,1,-1,1,1,-1,0,1,-1,0,-1,1,-1,1
8601,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,1,1
8602,1,1,1,-1,0,0,1,-1,0,-1,0,1,-1,1,0
8603,1,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,0,1,0
8604,-1,1,1,-1,-1,1,1,0,-1,-1,0,1,1,1,-1
8605,1,1,1,-1,1,1,1,1,0,1,0,1,1,1,0
8606,1,1,1,-1,0,-1,1,0,-1,-1,1,1,1,1,0
8607,-1,1,1,-1,1,1,1,0,1,1,0,1,0,1,1
8608,1,1,1,-1,1,1,1,0,0,-1,0,-1,0,1,0
8609,1,1,1,-1,1,-1,-1,0,1,-1,0,1,0,1,-1
8610,1,1,1,-1,-1,-1,1,0,-1,-1,0,-1,1,1,1
8611,-1,1,1,-1,1,1,1,0,1,1,0,1,-1,1,1
8612,1,1,1,-1,-1,1,1,0,0,1,0,1,1,1,0
8613,1,1,1,1,0,1,1,0,0,-1,0,1,1,1,0
8614,-1,-1,-1,-1,1,1,-1,1,-1,1,0,-1,0,1,1
8615,-1,1,-1,-1,1,1,1,0,-1,1,0,1,1,1,1
8616,-1,1,1,-1,0,-1,1,0,-1,-1,0,1,1,1,1
8617,-1,1,-1,-1,0,-1,1,-1,-1,-1,1,1,-1,1,0
8618,1,1,1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,0
8619,1,1,1,-1,-1,-1,1,0,0,-1,0,1,1,-1,0
8620,-1,1,1,-1,1,1,1,0,-1,-1,0,1,0,1,1
8621,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,1,-1,1,0
8622,1,1,1,1,-1,1,1,0,1,-1,0,1,-1,1,1
8623,1,1,1,-1,1,-1,1,0,1,-1,0,1,0,1,0
8624,-1,1,1,-1,0,1,1,0,0,-1,0,1,0,1,1
8625,1,1,1,1,-1,1,1,1,1,-1,0,1,1,1,-1
8626,1,1,1,-1,0,-1,1,-1,1,-1,0,-1,-1,1,1
8627,-1,1,1,-1,0,0,-1,0,-1,-1,0,1,1,-1,0
8628,-1,1,-1,1,1,1,1,1,0,-1,0,1,-1,1,1
8629,1,1,-1,-1,-1,-1,1,-1,0,-1,0,1,1,-1,0
8630,-1,-1,-1,-1,1,0,-1,-1,1,0,0,-1,0,1,-1
8631,-1,1,-1,1,-1,1,1,1,0,-1,0,1,1,1,0
8632,1,1,1,-1,-1,-1,1,-1,0,1,0,1,-1,1,0
8633,-1,1,1,-1,1,1,1,0,-1,-1,0,1,-1,1,1
8634,-1,-1,1,1,0,-1,-1,1,1,1,1,-1,1,1,1
8635,-1,1,1,-1,0,0,1,-1,0,-1,0,1,0,1,1
8636,-1,-1,-1,-1,0,0,-1,-1,1,-1,1,-1,0,-1,1
8637,1,1,1,-1,-1,-1,1,-1,0,1,0,1,-1,1,0
8638,1,1,1,-1,-1,-1,1,-1,0,-1,0,1,-1,1,0
8639,1,1,1,-1,0,0,1,-1,0,-1,1,1,-1,1,0
8640,-1,-1,1,-1,0,0,-1,-1,1,1,1,1,-1,1,0
8641,-1,1,-1,-1,-1,-1,-1,-1,0,-1,0,1,0,1,1
8642,1,1,1,-1,-1,1,1,0,-1,-1,0,1,0,1,1
8643,1,1,1,-1,-1,-1,1,-1,0,-1,0,1,-1,1,-1
8644,1,1,1,-1,-1,0,1,-1,-1,-1,0,1,1,-1,0
8645,-1,1,-1,-1,0,-1,1,-1,0,-1,0,1,1,1,1
8646,1,1,1,-1,1,1,1,1,0,-1,0,-1,1,1,1
8647,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1
8648,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,1,1
8649,-1,1,1,-1,0,-1,1,0,-1,-1,0,1,1,-1,0
8650,1,1,1,-1,0,-1,1,0,1,-1,0,-1,1,1,1
8651,-1,1,-1,1,1,1,1,1,-1,-1,0,1,-1,1,1
8652,-1,1,1,-1,1,-1,1,0,-1,-1,0,1,1,1,0
8653,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,0
8654,-1,-1,1,-1,1,1,-1,0,1,1,1,-1,-1,-1,1
8655,-1,-1,1,1,1,1,-1,0,-1,-1,1,-1,1,1,1
8656,-1,-1,-1,1,1,1,1,0,0,-1,0,-1,-1,1,0
8657,1,1,1,-1,-1,-1,1,1,-1,-1,0,1,-1,1,1
8658,1,1,1,-1,1,1,1,1,1,-1,0,1,1,-1,0
8659,-1,1,1,-1,1,-1,1,0,-1,-1,0,1,1,1,0
8660,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
8661,1,1,1,-1,0,-1,1,-1,0,-1,0,1,1,1,0
8662,1,1,1,-1,0,1,1,0,-1,1,0,1,1,1,0
8663,1,1,1,-1,-1,-1,1,0,0,-1,0,-1,-1,1,1
8664,1,1,1,-1,0,1,1,0,0,-1,0,-1,1,1,1
8665,1,1,1,-1,0,0,1,-1,0,-1,0,1,-1,-1,0
8666,-1,1,1,-1,0,-1,1,0,-1,0,0,1,-1,1,1
8667,1,1,1,-1,0,1,1,0,0,-1,0,1,1,1,0
8668,1,1,1,-1,1,0,1,-1,0,-1,1,1,-1,1,0
8669,-1,1,1,-1,0,-1,1,0,-1,-1,0,1,0,1,1
8670,1,1,1,-1,-1,-1,1,-1,0,-1,0,-1,0,1,1
8671,-1,-1,1,-1,0,1,-1,0,0,-1,1,-1,1,1,1
8672,1,1,1,-1,0,1,1,0,1,1,0,1,1,1,0
8673,1,1,1,-1,-1,-1,1,0,1,-1,0,1,0,1,1
8674,1,1,1,-1,-1,-1,1,1,0,-1,0,-1,1,-1,0
8675,-1,-1,1,-1,0,-1,-1,-1,1,-1,1,1,-1,1,0
8676,-1,-1,-1,-1,1,1,-1,0,0,-1,1,-1,0,1,1
8677,-1,1,-1,-1,0,-1,1,-1,-1,-1,0,1,0,1,1
8678,-1,1,-1,-1,0,0,1,-1,1,-1,0,1,-1,1,0
8679,1,1,-1,-1,-1,-1,1,-1,1,1,0,-1,-1,1,0
8680,-1,1,1,-1,0,-1,1,-1,-1,-1,0,1,0,1,0
8681,1,1,1,-1,-1,-1,1,1,-1,-1,0,1,-1,-1,1
8682,1,1,1,-1,-1,-1,1,-1,0,-1,0,1,-1,1,0
8683,1,1,1,-1,-1,1,-1,0,1,-1,0,1,1,1,0
8684,1,1,1,1,0,1,1,0,-1,-1,0,1,0,1,0
8685,1,1,-1,-1,1,-1,1,-1,-1,-1,0,1,0,1,0
8686,1,1,1,-1,-1,-1,1,-1,-1,-1,0,-1,0,1,0
8687,1,1,1,1,1,1,1,1,0,-1,0,-1,1,-1,1
8688,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
8689,1,1,1,-1,1,1,1,1,0,-1,0,1,0,1,0
8690,-1,1,-1,-1,0,1,1,0,1,-1,0,1,0,-1,0
8691,1,1,1,-1,-1,1,1,1,0,1,0,1,1,1,0
8692,1,1,1,-1,0,0,1,-1,0,-1,0,1,-1,1,0
8693,1,1,1,-1,1,1,1,0,-1,-1,0,-1,1,1,0
8694,-1,1,1,-1,1,1,1,0,-1,0,0,1,0,1,1
8695,1,1,1,-1,1,1,1,0,0,0,0,1,-1,1,0
8696,-1,1,1,-1,1,1,1,0,-1,-1,0,1,-1,1,1
8697,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
8698,1,1,1,-1,0,1,1,1,0,-1,0,1,1,1,0
8699,-1,1,-1,-1,1,1,1,0,1,0,0,1,1,1,1
8700,1,1,1,-1,1,-1,1,0,-1,-1,0,1,1,1,0
8701,-1,1,-1,1,1,1,1,1,1,-1,0,1,-1,1,1
8702,-1,-1,1,-1,0,1,-1,0,0,-1,1,-1,1,-1,1
8703,1,1,1,-1,1,1,1,1,-1,-1,0,-1,0,-1,1
8704,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
8705,-1,-1,1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,1
8706,-1,1,-1,-1,0,1,1,0,-1,-1,0,1,1,1,0
8707,1,1,1,-1,1,1,1,0,-1,-1,0,1,1,-1,0
8708,1,1,1,-1,0,1,1,0,-1,-1,0,-1,1,1,1
8709,-1,1,1,-1,1,1,1,0,1,-1,0,1,0,1,1
8710,1,1,1,-1,-1,-1,1,-1,-1,-1,0,1,-1,1,0
8711,1,1,-1,-1,1,1,1,1,0,1,0,1,-1,-1,0
8712,1,1,1,-1,0,1,1,0,1,-1,0,1,1,1,0
8713,-1,1,1,-1,0,0,1,0,0,1,0,1,-1,1,0
8714,-1,1,-1,-1,1,0,1,-1,-1,-1,0,1,0,1,1
8715,1,1,1,-1,0,1,1,-1,-1,-1,0,-1,0,1,0
8716,1,1,1,1,-1,1,1,0,0,1,0,1,1,1,0
8717,-1,1,-1,-1,1,1,1,-1,1,-1,1,1,0,1,1
8718,-1,-1,1,-1,-1,0,1,1,-1,-1,0,1,1,-1,1
8719,1,1,1,-1,0,-1,-1,-1,-1,-1,0,-1,0,1,-1
8720,1,1,1,-1,1,1,1,0,1,-1,0,1,0,1,0
8721,1,1,1,-1,-1,1,1,1,0,1,0,1,1,1,0
8722,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,0
8723,1,1,-1,-1,1,1,1,1,1,-1,0,1,1,1,0
8724,1,1,1,-1,-1,1,1,1,0,-1,0,1,1,-1,0
8725,1,1,1,-1,1,1,1,0,-1,-1,0,-1,0,1,0
8726,-1,1,1,-1,0,1,1,0,1,0,0,1,1,1,1
8727,1,1,1,-1,-1,-1,1,-1,0,0,0,1,1,1,0
8728,1,1,1,-1,-1,1,1,0,1,-1,0,-1,-1,1,1
8729,-1,1,1,-1,-1,1,1,0,0,1,1,1,0,1,1
8730,1,-1,1,-1,0,1,1,0,0,-1,0,1,-1,1,0
8731,-1,1,-1,-1,-1,-1,1,-1,0,-1,0,1,1,1,0
8732,-1,1,1,-1,1,1,1,1,-1,-1,0,1,1,-1,1
8733,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,0
8734,-1,1,1,1,-1,1,1,0,0,-1,0,1,1,1,1
8735,-1,1,1,-1,0,-1,1,-1,-1,-1,0,1,0,1,1
8736,-1,1,1,-1,0,-1,1,0,-1,-1,1,1,0,1,0
8737,1,1,1,-1,0,1,1,1,1,-1,0,1,1,1,0
8738,1,1,1,-1,0,1,1,1,0,-1,0,1,1,1,0
8739,-1,-1,1,-1,1,1,-1,0,0,1,1,-1,0,1,1
8740,-1,1,-1,-1,1,1,1,1,-1,-1,0,1,1,1,1
8741,1,1,1,-1,-1,1,1,0,-1,-1,0,-1,0,-1,1
8742,1,-1,1,-1,1,1,-1,0,-1,1,1,-1,1,-1,1
8743,-1,1,1,-1,1,1,1,0,-1,-1,0,1,0,1,1
8744,-1,-1,1,-1,0,1,-1,0,0,-1,0,-1,1,-1,1
8745,-1,-1,1,1,1,1,-1,0,-1,-1,0,-1,1,1,-1
8746,1,1,1,-1,0,-1,1,0,0,-1,0,-1,1,1,0
8747,1,1,1,1,-1,1,1,1,0,-1,0,1,1,1,0
8748,-1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1
8749,1,1,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,1,0
8750,1,1,1,-1,1,1,1,0,1,-1,0,-1,-1,1,-1
8751,1,1,1,-1,1,1,1,0,0,1,0,-1,1,1,0
8752,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,-1
8753,-1,-1,-1,-1,1,-1,1,-1,-1,-1,0,1,-1,1,0
8754,-1,1,1,-1,-1,-1,1,-1,0,-1,0,1,0,1,0
8755,1,1,1,-1,-1,-1,1,-1,0,-1,0,1,1,1,0
8756,-1,-1,1,1,1,1,-1,0,1,-1,0,1,1,1,-1
8757,1,1,1,-1,0,-1,1,0,0,-1,0,1,1,1,0
8758,1,1,1,-1,1,1,1,0,0,-1,0,1,0,1,0
8759,1,1,1,-1,-1,-1,1,-1,0,0,0,1,1,1,0
8760,-1,1,1,-1,0,1,1,0,0,-1,0,1,0,1,1
8761,1,1,1,-1,-1,1,1,0,-1,-1,0,-1,1,1,0
8762,1,1,1,-1,0,1,1,1,0,-1,0,1,1,1,-1
8763,-1,1,1,-1,1,1,1,0,1,-1,0,1,1,1,0
8764,1,1,1,-1,1,-1,1,0,-1,-1,0,1,1,1,0
8765,1,1,1,-1,0,-1,1,-1,-1,-1,0,1,0,1,0
8766,1,-1,-1,-1,1,1,1,0,1,0,0,1,-1,1,1
8767,1,1,1,-1,0,1,1,0,0,-1,0,1,1,1,-1
8768,-1,1,1,-1,1,-1,1,0,-1,-1,0,1,1,-1,0
8769,1,1,1,-1,0,0,1,-1,-1,-1,0,1,1,-1,0
8770,-1,-1,1,-1,0,1,-1,1,1,-1,1,-1,1,1,1
8771,-1,1,-1,-1,0,-1,1,-1,-1,-1,0,1,-1,1,0
8772,1,1,1,-1,0,1,1,0,0,-1,0,1,1,1,0
8773,1,1,1,-1,0,0,1,-1,0,-1,0,1,-1,1,0
8774,1,1,1,-1,1,1,1,0,1,1,0,-1,0,1,1
8775,1,1,1,-1,0,1,1,0,1,-1,0,1,1,1,0
8776,1,1,1,-1,-1,-1,1,0,0,-1,0,1,1,1,0
8777,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
8778,-1,1,1,-1,0,1,1,0,-1,-1,0,1,1,-1,0
8779,1,1,1,-1,-1,-1,1,-1,-1,-1,0,1,1,1,0
8780,1,1,1,-1,0,0,1,-1,0,-1,0,1,-1,-1,0
8781,-1,1,1,-1,0,0,1,-1,-1,-1,0,1,-1,1,1
8782,1,1,1,-1,-1,1,1,-1,0,-1,0,1,-1,1,0
8783,1,1,1,-1,0,1,1,0,-1,-1,0,1,-1,1,0
8784,1,1,1,-1,1,1,1,0,-1,-1,1,1,0,1,0
8785,1,1,-1,-1,1,1,1,0,0,-1,0,1,-1,1,0
8786,1,1,1,1,0,-1,1,0,-1,-1,0,1,-1,1,1
8787,1,1,1,-1,0,0,1,1,-1,-1,0,-1,-1,-1,1
8788,1,1,1,-1,1,-1,1,1,1,1,0,1,0,1,0
8789,-1,1,1,-1,0,-1,1,0,-1,-1,0,1,1,1,1
8790,-1,1,1,-1,1,1,1,1,1,1,0,1,1,-1,1
8791,1,1,-1,-1,0,0,1,-1,0,-1,0,-1,-1,1,0
8792,1,1,-1,-1,1,1,1,0,1,-1,1,1,1,1,-1
8793,-1,1,-1,-1,0,0,1,1,-1,-1,0,1,-1,1,1
8794,1,1,1,-1,0,1,1,1,1,-1,0,1,1,1,0
8795,1,1,1,-1,0,1,1,1,0,-1,0,-1,1,-1,1
8796,-1,1,1,-1,1,-1,1,0,0,-1,0,1,-1,-1,1
8797,1,1,-1,-1,0,-1,1,-1,0,-1,0,1,1,1,0
8798,1,1,1,-1,-1,-1,1,-1,0,-1,0,-1,0,1,1
8799,1,1,1,-1,1,1,1,1,0,1,0,1,-1,1,0
8800,1,1,1,-1,1,1,1,1,0,-1,0,1,0,1,0
8801,1,1,1,-1,0,0,1,-1,1,-1,0,-1,-1,-1,1
8802,-1,-1,-1,1,1,1,-1,1,0,1,0,-1,1,1,1
8803,1,1,1,-1,-1,-1,1,0,-1,-1,0,-1,0,-1,0
8804,-1,1,1,1,0,1,1,0,-1,1,0,1,1,1,1
8805,-1,1,1,-1,-1,0,1,0,-1,0,0,1,0,-1,1
8806,1,1,1,-1,-1,1,1,0,0,-1,0,-1,0,1,0
8807,-1,1,1,-1,0,-1,1,-1,0,0,0,1,1,1,0
8808,-1,1,1,1,1,1,1,0,-1,-1,0,1,1,1,1
8809,1,1,1,-1,0,-1,1,0,-1,-1,0,1,0,-1,0
8810,1,1,1,-1,0,1,1,1,1,-1,0,1,1,1,1
8811,1,1,1,-1,-1,-1,1,-1,0,-1,0,1,-1,1,0
8812,1,1,1,-1,1,1,1,0,-1,-1,0,1,0,1,0
8813,-1,1,1,-1,0,1,1,-1,-1,-1,0,1,0,1,1
8814,1,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,0
8815,1,1,1,1,-1,1,1,0,-1,1,0,-1,1,1,1
8816,1,1,1,-1,0,0,1,-1,0,-1,0,-1,-1,1,0
8817,1,1,1,-1,0,-1,1,0,0,-1,0,1,1,1,0
8818,-1,1,1,-1,0,-1,1,-1,-1,-1,0,1,0,1,0
8819,1,1,1,-1,1,1,1,0,-1,-1,0,1,1,1,0
8820,-1,1,1,-1,0,-1,1,-1,-1,-1,0,1,-1,1,1
8821,-1,1,1,-1,1,-1,-1,1,0,0,0,1,1,1,0
8822,1,1,1,-1,-1,1,1,0,1,-1,0,-1,-1,1,1
8823,-1,-1,1,-1,0,0,-1,-1,1,1,1,-1,1,1,1
8824,1,1,1,-1,1,1,1,0,0,1,0,1,1,-1,0
8825,-1,-1,1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,0
8826,1,1,1,-1,0,-1,1,1,-1,1,0,-1,1,1,1
8827,-1,-1,1,-1,0,-1,1,-1,-1,-1,0,1,0,-1,1
8828,-1,1,1,-1,1,1,1,0,1,-1,0,1,1,1,0
8829,-1,-1,1,-1,0,0,-1,-1,1,-1,1,-1,-1,1,0
8830,-1,1,1,-1,-1,-1,1,-1,-1,-1,0,1,1,1,0
8831,1,1,-1,-1,1,1,1,0,1,-1,0,1,1,1,0
8832,1,1,1,-1,1,1,1,1,0,-1,0,1,1,1,0
8833,1,1,1,-1,1,-1,1,0,0,-1,1,1,0,-1,0
8834,1,1,1,1,-1,1,1,0,1,-1,0,-1,1,1,1
8835,1,1,1,1,1,-1,1,1,1,-1,0,1,0,1,0
8836,-1,1,1,-1,1,0,1,-1,-1,-1,0,1,-1,1,0
8837,1,1,1,-1,-1,-1,1,0,0,-1,0,-1,1,1,1
8838,1,1,1,-1,1,-1,1,0,1,-1,0,1,0,1,0
8839,1,1,1,1,-1,1,1,1,-1,-1,0,-1,1,1,1
8840,1,1,-1,-1,-1,-1,1,-1,0,-1,0,-1,-1,1,1
8841,1,1,-1,-1,-1,-1,1,0,0,-1,0,1,1,1,0
8842,1,1,-1,-1,-1,-1,1,-1,0,-1,0,1,1,1,0
8843,-1,1,1,-1,1,-1,1,0,0,-1,0,1,1,1,0
8844,1,1,1,-1,-1,1,1,-1,-1,-1,0,1,1,1,0
8845,1,1,-1,-1,1,-1,1,0,0,-1,0,1,0,1,0
